Text,Emotion
Wating to get my hair cut before prom. It sucks people screaming instead of talking.     Probably going to be wating for another hour  ...,annoyance
My day on the computer is about to end. Dang. I hate not being allowed on the computer.,annoyance
The new resigned cricinfo : http://tinyurl.com/mxlcuv I hate change,annoyance
@theECA i think that violates my noncompete,annoyance
"Not smoking sucks sucks FUCKING SUCKS, I want a cig",annoyance
The new redesigned cricinfo : http://tinyurl.com/mxlcuv I hate change,annoyance
EVERYONE VOTE FOR MILEY CYRUS FOR THE MTV MOVIE AWARDS BECAUSE I CAN'T THAT DOE'T WORK AT ME I'M #FRUSTRADED :@,annoyance
being surrounded by student houses having barbecues and playing shit music is hardly conducive to a good job-applying frame of mind,annoyance
Headed to Parking Facilities to turn in permit renewal. Not being across from the breakroom means I check snailmail once a month.,annoyance
@Esme_Cullen8 i hate the rain *laughs*. thanks *smiles* i miss her loads i couldnt stop crying before,annoyance
@juicy2009 &amp; I got too much work to do,annoyance
ummm. no it didnt work so i guess im stuck with this uglyonee,annoyance
@lizacosta Agreed...this time of the year we should change the motto to &quot;The Soggy State&quot;...my backyard looks like a swimming pool,annoyance
I just told the people that matters the most to me to just leave me alone... I fucked up again.,annoyance
i got locked out my carrrr  had to call a lock smith. - $35.00,annoyance
"@FreyaLynn damn, for reals? wtf",annoyance
Bubbletweet hates me,annoyance
#BGT  Piers shouldn't have buzzed when the little girls were singing,annoyance
in a bad mood now  annoying when its sunny,annoyance
@carolinejjordan are you on about BGT im not watching it tonight i cba  my mates where on it on tuesday  xx,annoyance
@SavingAmalthea that sucks,annoyance
@mmsanwar I hate how I won't see you ever again and especially next week because I won't have anyone to go yum cha with,annoyance
@ coming to work w/ a rag on your head.,annoyance
@Fletcherrrr awk thats shit  why isn't she coming?,annoyance
@marcosrivera08 I am very angry at this information Marcos!!!!!!,annoyance
"@doudoubebe There are 3 other Drs. in the office and only mine does this  It drives me nuts, especially when it is an appt. for my kids.",annoyance
"Ugh, i hate waiting in airports. I couldn't find a seat near an outlet either.",annoyance
hates not having money  roll on payday!,annoyance
"@snowgirlsungirl I am sure every office has them. Men and women with no capacity to realize they should SHUT THE UNHOLY FUCK UP, Christ",annoyance
Ummm I'm really f*cking annoyed that my computer won't let me get on facebook. every other site known to man--yes-- facebook-- no,annoyance
I've come to the conclusion that lemongrass chicken tastes like lysol -  so much for lunch!,annoyance
dammit - I slept in; now I have even less weekend to enjoy  - off to Azeroth bbl!,annoyance
id be happy thats its friday if i didnt have to work tomorrow  blah,annoyance
"@katecameron2002 Oh same here, can't believe they killed him off!  Hate Stringer now!",annoyance
I think I did okay on my Math Test today. I really really really hope I did. If I didn't I swear I will get SO mad at myslef.,annoyance
"cold,so cold fuck!",annoyance
@RawrEli Aww that sucks,annoyance
Fkkk at the nurses coughing up my lungs,annoyance
ok so this eye doctor guy is taking forever and i'm sitting in a cold room by myself...what? A jerk!,annoyance
@methodphoto I think you need to define what you mean by 'clue'. Won't be at WWDC this year,annoyance
"@gillian9 Aww, I had one yesterday, they suck",annoyance
This weather sucksss,annoyance
@kmrasmussen nah. How it sucks to wear a suit and how the temp goes up 10 degrees when someone sits next to you,annoyance
Musem equaled FAIL!!!!! hall of fucking life was closed cause of construction,annoyance
Why are CDs in HMV so overpriced? ï¿½12.99 for @billyraycyrus? I hate having no money,annoyance
@tommcfly you didn't come to see the hosts at hilton mr. thomas. we spent lots of money for nothing. that's boring,annoyance
"oh no, gotta fillout more paperwork for my new job, daayum, this is going to take a while!",annoyance
depressed; my best friends pissed @ me,annoyance
On the subject of frosty beer - My bloody fridge has conked and my beer is warm,annoyance
argggggg car crash tv its just sooooooooo horrible to see her like that  #bgt,annoyance
enjoying a fresh mango bubble-tea slush   but still at work,annoyance
I hate that place!,annoyance
"I hate that you can't edit loose-in-the-tweetisphere tweets, as you always notice spelling mistakes a millisecond after clicking 'update'",annoyance
Mad because quiz 5 answer on the BET Ford Fusion sweepstakes are all wrong,annoyance
Fuck the day flies when u got 3647 things to do and only 8 hours to do it in!!,annoyance
The only thing about preparing 5 sermons in one week is just when you think you are done...you have to prepare the powerpoint slides,annoyance
"Not making good time, fucking Chicago traffic  - Photo: http://bkite.com/07XOi",annoyance
why does twitter hate me i cant put no photos on my page,annoyance
Well off the clock twitter friends. Sidenote: I hate commuting in heavy rain,annoyance
@SQLDBA Sorry  I'll make sure to bomb in talk at SSUG next month as penance ;-),annoyance
only gets spam in her college email account now. What a way to rub in graduation.,annoyance
@djbelle LMAO!I was JUST thinking how I fucking hate @ least 3 people that I'm following...but I haven't unfollowed em' yet. I'm a loon.,annoyance
"Im so angry right now .. today im not doind nothing and all my classmates yes  ,i think i will stay with my friend Mr.Computer .. hope not",annoyance
"had a great time last night, but my eye is burning !!! it hurts bad",annoyance
"damn it...Margie said she couldn't share the info on who killed Evil Eddy with me   She wanted my info again, gave it to her",annoyance
"im really bored, anthony is doing senior board shit. and im hungry and cold.",annoyance
i hate the tremors!!!!!! stupid meds.,annoyance
@mileycyrus my computer is being stupid and wont let me vote  . if i could i would vote for u.,annoyance
@19fischi75 dont think me ugly - but tha dumb ass is lookin a lill betta - an he know it!,annoyance
@WordSpring @TimAyres EEW  Cheese. I hate cheese.,annoyance
@SherylBreuker I hate that Costco always costs us so much money,annoyance
"@jessicagirrl i know fuck my dick  i really wanted to go, but i have to go to some fucking puertorican wedding, damn spanish :/",annoyance
@l2ichal2d that's a given bitch cuz ill be there  me &gt; vegas... actually not,annoyance
texting my friends and being bored...   gosh i hate rain!!,annoyance
"@anniething1 *reads phone book* Hugh Clancy, Hugh Claments...Nope, no Hugh Clap.  Poor Holly, though she'll grab pity votes like a shark.",annoyance
Ugh..  this sucks.,annoyance
@marvelvscapcom oops too late,annoyance
lunch was depressing! All the seinors were balling! Really sad.,annoyance
Sittin through this boring ass conference call... Then i get to go home n nap *{missin @AndyR3w alot  }*,annoyance
waiting -&gt; gg is loading ...  annoying!,annoyance
@mitchelmusso so cool! if only i could call! my phone won't let me calll the number!,annoyance
good 1km visible shot of TD one shows total decoupling of the low and mid level centers....this system is DEAD!! Waiting for the next one,annoyance
It's car crash tv at it's worst.,annoyance
"gawww, why is facebook being so slow?",annoyance
I made this huge revelation as I was doing the dishes( that everyone left for me) and now I totally forgot it. I hate when that happens.,annoyance
My niece had e-learning yesterday. She used my computer. I had like 2-3 hours of sleep only. I was cranky and I behaved like an ass!,annoyance
"Needs to 'unfollow' some tweeps, its not that I dislike you but I can't keep up with you tweeting literally every 2 minutes! Sorry",annoyance
My car might have to be totaled,annoyance
@FollowActive Oh so nooooowwww youre too busy for me...dam I see how it is! How long we known each other?!?!?,annoyance
@simplyvanessa why you never answer me..  wath i say to you,annoyance
my dads being an ass.....,annoyance
ughh feel rubbish,annoyance
#bgt What happened Greg.  That was a rubbish follow up.,annoyance
Work till 6..then dreadful tv shopping cause mine broke,annoyance
"@MostTornBrain Agreed, the review process is unfortunately not a very fair one ...   #iphonedev",annoyance
I have had to yield my computer to the Webkinz Fan Club...,annoyance
@msmiya127 did your car get towed? Thats what happened to redgie's car last time he went there  another reason why i don't like splashtown,annoyance
@Emilee_Marie Wish I could make it too!!! I hate my commute sometimes,annoyance
I always want to be perfect. Thatï¿½s so hard cause I even know that itï¿½s impossible. ...,annoyance
Damn it. Totally gutted I decided not to go out tonight. Roni Size is DJing,annoyance
At the art all state. I feel very sick.,annoyance
I went over the limit for actions per hour for twitter clients.  i hate that limit.,annoyance
@LittleMissDx it sux ur so it a diff country,annoyance
swoobs and swass.... why the hell is air not on TODAY when I am packing  blech,annoyance
@MissNikkiC I kno I kknow ... sigh... been on. but it sux,annoyance
WORSE FUCKING DAY EVERRRR.   Tonight better make up for today,annoyance
types too fast for her own good. and has been craving pizza for 2+ wks. GAH i hate not having a job i want pizza!  lmaoz why me?!,annoyance
"Ugh, okay I'm going to go shower now  and then shopping with mommy, let's hope I don't pass the fuck out.",annoyance
@thecultureofme don't feel too bad i just had a burrito from there and it kinda sucked.,annoyance
I was waitin' so many new and good songs about the end but I didnt like it so much,annoyance
@TheSims2 aww BBQ? that's not fair  all i had was chocolate,annoyance
school and the guy i like was talking to the girl i cant stand at all!!  ppl are just sooo...ughhhh!!,annoyance
"damn, my photo is gone!",annoyance
ugh trek of hollie steel  she annoys me &gt;,annoyance
Facebook decided I'm annoying or abusive because I add lots of friends. At least I have no distractions from coursework now...,annoyance
At home now. Feeling very tired. I want to take a nap but I can't.,annoyance
ohhhh my feet ache,annoyance
at economics i wanna go homeeeeeee  im tired and i hate the teacher.  and iï¿½m sick of half of my classmates and i wanna go home and sleep,annoyance
@McFlyingGirl  i got too do course work   i hate it it is hard this one,annoyance
LUCY IS HATING ON MY GWEG!,annoyance
@3minds nope- dnt have wireless ne more  HATERS!!!! Ugh... Save me a copy so I can watch it...,annoyance
"THIS TWITTER SHIT KAN EAT THE GUN NOW ....AN I DON'T EVEN BE GOIN IN SMFH, OVER REACTIN 4 NOTHIN, I NEED 2 STAY STRONG",annoyance
@raerica what?really? That sucks  http://myloc.me/20Yy,annoyance
