Text,Emotion
i feel like a paranoid annoyance when in reality she wouldve talked to anyone that way,fear
i didn t feel like she was shy so much as taking it all in as her mother has described her,fear
i woke up feeling very distraught and aware of something terrible which will happen soon,fear
i stop learning or if i am feeling inhibited my performance flounders,fear
i read several pages and still feel unsure i feel i ve wasted my time and can t engage with the main argument,fear
im just feeling strangely indecisive and also because i dont really believe that,fear
i want to write that makes you feel the frantic induced nightlife of being on speed,fear
i love the long summer evenings where you can shoot into o clock and not feel as pressured as the short daylight hours winter provides,fear
i admit that with all the thoughts that go through my head i feel doubtful at times coz im scared,fear
i drank a cup of coffee i feel all nervous and weird now,fear
i feel you i can t take more than mg of seroquel either because the restless leg syndrome keeps me awake all night,fear
i really cant count the number of times i cried feeling overwhelmed by someones expression of concern or just by the very fact that they were thinking of me,fear
ive heard so how are you feeling so many times and discussed my uncertain future with so many people that the conversations are blending together,fear
i feel poisoned and tortured by this room,fear
i feel very socially anxious around these ladies,fear
i don t feel agitated some part of me thinks that i ve finally managed to keep my emotions in check,fear
i think is i told my dad and now he feels skeptical about us,fear
i thought about it later feeling anxious and worried,fear
i feel like i was assaulted by a titanium hedgehog,fear
i had thought but i feel scared and somewhat trepidatious nervous and sad,fear
im feeling shy im feeling mad im feeling sad,fear
i don t know what it feels like to be in love so i m starting to get scared that i don t actually love him,fear
